time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,5.17322340144,7.58686344204,25.2875596046,0.155941122092,6.13621677251,0.0,3.44280914375,4.63042207323,5.67734893117,0.0307013285234,-0.031179139675,0.0,477.3032933724931,477.96238201681723,474.4538964829316,477.8183309438533
4.319999999999996,5.38264483373,7.86739920966,25.6313177321,0.157593177565,6.13487789564,0.0,3.53788011036,4.72072942362,5.78042316411,0.0202994431135,-0.00877142941672,0.0,482.3189986957242,484.0086926026909,482.5394498362599,481.753517804778
4.379999999999995,5.59727102307,8.15283177091,25.977896046,0.159231512249,6.13456679525,0.0,3.61626792825,4.79369991308,5.77206720367,0.0385426882227,0.0011653273338,0.0,449.6761760197486,450.4806968213586,449.02996273467704,450.5080286280034
4.439999999999993,5.81746149262,8.44358365651,26.3297363914,0.161538317788,6.13526569362,0.0,3.72308349594,4.89799680714,5.95463532029,0.0382542533188,0.0270367895041,0.0,506.0675697509397,507.92669355324506,508.20110848420245,508.1809455864124
4.499999999999992,6.04263128249,8.73912264556,26.6833066892,0.164326047849,6.13671790178,0.0,3.78246572901,4.95349306459,5.83164990453,0.0592130423056,0.0178314220472,0.0,416.1143437857506,415.30758921762754,413.0800595713987,414.92611753054604
4.559999999999991,6.27114512003,9.03781431145,27.0282850291,0.16790771664,6.13779255083,0.0,3.83462428616,5.003174957,5.66843095357,0.060639965463,0.018069126293,0.0,398.65106601304495,398.6727646216754,399.80145055148444,399.93442267217796
4.6199999999999894,6.50355775715,9.34043644962,27.3688772447,0.171340008489,6.13942374021,0.0,3.91220085722,5.08441557051,5.68434624565,0.0492582388611,0.0410269928797,0.0,455.988770413825,457.81970003668,459.0154304275054,458.11318807468155
4.679999999999988,6.74049282891,9.64788389431,27.7098932756,0.174529237842,6.14245913192,0.0,3.98526212044,5.16398728531,5.68272212124,0.0599836843891,0.0649435087073,0.0,452.12874332655605,454.05351873522534,451.9531210418862,452.81875244013025
4.739999999999987,6.9814313762,9.95977569149,28.0487198829,0.177638133897,6.14640194889,0.0,4.04564570225,5.23263593495,5.61180889973,0.0256776810696,0.0672102681023,0.0,430.10180200347054,430.29714156858444,432.01808347368274,429.1165361708668
4.799999999999986,7.22586648681,10.2757571527,28.3830056755,0.179560933498,6.15073497643,0.0,4.10180898582,5.30017537524,5.53148756412,0.042440844621,0.0807077406636,0.0,425.70553410210954,426.86345849893377,425.8845652867821,427.3167609120248
4.859999999999984,7.47371669359,10.5959895077,28.7135123615,0.181727634081,6.1560995076,0.0,4.15934782737,5.37436318468,5.48563465217,0.0187988389195,0.102751520757,0.0,436.34170762302347,438.18520443218233,437.70348024168584,435.73152692885657
4.919999999999983,7.72485326466,10.920613493,29.0409028329,0.182990487917,6.16220558113,0.0,4.21129225261,5.44647300983,5.4277603366,0.0252028559969,0.0997259939939,0.0,432.74244019577105,432.49689509460666,431.9189211676995,432.4588335024897
4.979999999999982,7.97915733725,11.2498264246,29.3662603497,0.184530371955,6.16814097771,0.0,4.26486949692,5.52731272226,5.4175728402,0.0265727305868,0.0972688139834,0.0,447.67060900054435,447.4789078591571,446.7865455104777,446.8983632849235
5.0399999999999805,8.23654080231,11.5838836642,29.6909657546,0.185801878462,6.17361910646,0.0,4.31396878424,5.60794233063,5.40602830536,0.00735244553591,0.0753901455137,0.0,447.79008151645684,446.01306147209124,447.08213377064607,445.51297607454484
